"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS02870",-0.593804927178161,5.92927131030958,8.133483818411,0.00603951594110559,0.0243068634325366,"LK433_RS02870","LK433_RS02870"
"LK433_RS01600",0.234604403268664,9.12415885559623,8.12401287881069,0.00606713460158752,0.0243826813149183,"LK433_RS01600","LK433_RS01600"
"LK433_RS13630",-0.2423197422543,9.34533374778086,8.11446323681306,0.00609511735523507,0.0244597411784506,"LK433_RS13630","LK433_RS13630"
"LK433_RS13485",-0.282726189587754,8.92111707819401,8.10216490590167,0.00613135463388825,0.0245696563034743,"LK433_RS13485","LK433_RS13485"
"LK433_RS06465",0.606777818857464,5.75323664279307,8.09208971916691,0.00616121029230421,0.0246537189938455,"LK433_RS06465","LK433_RS06465"
"LK433_RS02635",-0.388360330309396,7.31813760544103,8.08380844940371,0.00618586460092484,0.0247167568298824,"LK433_RS02635","LK433_RS02635"
"LK433_RS12355",0.324309867396234,8.39499412026822,8.07459603444008,0.00621341306626516,0.024791161041693,"LK433_RS12355","LK433_RS12355"
"LK433_RS09055",-0.440810692452207,7.36193502868935,8.01302487378181,0.00640088030485977,0.0255025030223753,"LK433_RS09055","LK433_RS09055"
"LK433_RS06870",0.398484779001591,7.29374925770488,7.99864000715858,0.00644553028285871,0.0256435880168999,"LK433_RS06870","LK433_RS06870"
"LK433_RS11535",0.401426837672257,7.22830152627804,7.99567961350545,0.00645475982132266,0.0256435880168999,"LK433_RS11535","LK433_RS11535"
"LK433_RS12110",-0.288760928568416,8.16270852982872,7.9920984205619,0.0064659434056795,0.0256513211965314,"LK433_RS12110","LK433_RS12110"
"LK433_RS07835",0.633379590606534,6.04034091442411,7.96642814953285,0.00654670775257571,0.0259346753622008,"LK433_RS07835","LK433_RS07835"
"LK433_RS03440",-0.348769772287829,7.71992326349759,7.9505081026329,0.00659732870160957,0.0260979797783045,"LK433_RS03440","LK433_RS03440"
"LK433_RS01945",0.343770774084112,8.50169378528641,7.92091694466093,0.00669251762744665,0.0264368726193732,"LK433_RS01945","LK433_RS01945"
"LK433_RS11665",-0.322171630836955,7.96929435886123,7.85388241175518,0.00691354342819673,0.0272711791194635,"LK433_RS11665","LK433_RS11665"
"LK433_RS05185",0.356220564690005,7.84531154898444,7.84471901184663,0.00694434898639705,0.02735383990812,"LK433_RS05185","LK433_RS05185"
"LK433_RS02370",0.231215068912263,8.90243231965302,7.81994030636976,0.00702837635954697,0.0275734866765607,"LK433_RS02370","LK433_RS02370"
"LK433_RS13525",0.485442166261518,7.12128539019736,7.82314362276344,0.00702134697304911,0.0275734866765607,"LK433_RS13525","LK433_RS13525"
"LK433_RS14900",-0.845191125114637,4.41334833712018,7.81949428130673,0.0070298986557454,0.0275734866765607,"LK433_RS14900","LK433_RS14900"
"LK433_RS10665",-0.975017683579392,4.30408674324434,7.78589313409115,0.00714558489357285,0.0279877140330773,"LK433_RS10665","LK433_RS10665"
"LK433_RS14475",-0.364072018388166,8.18507871584465,7.76858594085786,0.0072059531512906,0.0281844111283577,"LK433_RS14475","LK433_RS14475"
"LK433_RS08775",0.209293297330297,10.1833268667422,7.72658619055076,0.00735469512528374,0.0287257220294134,"LK433_RS08775","LK433_RS08775"
"LK433_RS06655",-0.477585731464857,6.42768192170318,7.70059956530116,0.00744834374868292,0.0290098886256557,"LK433_RS06655","LK433_RS06655"
"LK433_RS08640",-0.49806226741661,6.62053188701215,7.70061794027974,0.00744827708819436,0.0290098886256557,"LK433_RS08640","LK433_RS08640"
"LK433_RS10540",-0.262088259488402,9.19212513178138,7.65834343883268,0.00760331574974243,0.0295719997717573,"LK433_RS10540","LK433_RS10540"
"LK433_RS01920",0.220281887447321,10.092752061151,7.65484847463634,0.0076162845907198,0.0295810102215789,"LK433_RS01920","LK433_RS01920"
"LK433_RS03745",-0.517722797453335,6.08859268954034,7.64450530541917,0.00765480199122912,0.0296890853765967,"LK433_RS03745","LK433_RS03745"
"LK433_RS08450",0.411311015372357,7.17883702868882,7.6398922124238,0.00767204705058841,0.0297144695390293,"LK433_RS08450","LK433_RS08450"
"LK433_RS00975",-0.506177021591501,6.22378036649269,7.62979524048857,0.00770993547135226,0.0298196250751326,"LK433_RS00975","LK433_RS00975"
"LK433_RS08780",0.28811707080579,10.7820924028946,7.81745918011359,0.00780567869173783,0.0300226727520165,"LK433_RS08780","LK433_RS08780"
"LK433_RS09665",-0.340561846621308,8.07160287061616,7.60615288768266,0.00779942597044708,0.0300226727520165,"LK433_RS09665","LK433_RS09665"
"LK433_RS13140",0.247258924492931,9.4392452391121,7.60768441974446,0.0077935958134608,0.0300226727520165,"LK433_RS13140","LK433_RS13140"
"LK433_RS14505",-0.252373233875305,9.23419777602283,7.60926838204191,0.00778757090004138,0.0300226727520165,"LK433_RS14505","LK433_RS14505"
"LK433_RS10680",-0.845929218906746,4.98898202096339,7.60015409853364,0.00782230615788386,0.0300450127253713,"LK433_RS10680","LK433_RS10680"
"LK433_RS03645",0.170758103744084,12.2767980494985,7.58710064096293,0.00787233864568576,0.0301954204683278,"LK433_RS03645","LK433_RS03645"
"LK433_RS00260",-0.405991089903604,7.26552078760346,7.54183986877453,0.00804844738128644,0.0308283287970103,"LK433_RS00260","LK433_RS00260"
"LK433_RS11025",-0.467238081552066,6.87091839248237,7.53901614586821,0.00805957119131376,0.0308284148736616,"LK433_RS11025","LK433_RS11025"
"LK433_RS02645",-0.311239233399346,9.09364687308417,7.54250480615593,0.00808965436642471,0.0309009218370859,"LK433_RS02645","LK433_RS02645"
"LK433_RS11850",0.57462745995678,6.08090123834323,7.51236543715732,0.00816536137485822,0.031147264475249,"LK433_RS11850","LK433_RS11850"
"LK433_RS11060",1.13774240362134,3.6226322826885,7.50356381174373,0.00820062032510491,0.031238851361888,"LK433_RS11060","LK433_RS11060"
"LK433_RS07900",-0.367114789236965,7.12547103747397,7.48806539250993,0.00826309719579141,0.0314337272776887,"LK433_RS07900","LK433_RS07900"
"LK433_RS04140",0.851023699923055,4.53622320834975,7.47261111278232,0.00832589616786699,0.0315860842324681,"LK433_RS04140","LK433_RS04140"
"LK433_RS08890",0.28900061979332,8.81923448931273,7.47463292899267,0.00831765191226171,0.0315860842324681,"LK433_RS08890","LK433_RS08890"
"LK433_RS01140",-0.901736259850976,4.32973100502706,7.43804257877766,0.00846819590521787,0.0320821009942565,"LK433_RS01140","LK433_RS01140"
"LK433_RS10155",0.501080563332844,6.29259722232884,7.43417336969078,0.0084842822143742,0.0320921243013434,"LK433_RS10155","LK433_RS10155"
"LK433_RS13205",0.214533916975466,9.44843883283533,7.43185066146453,0.00849395439736673,0.0320921243013434,"LK433_RS13205","LK433_RS13205"
"LK433_RS13175",-0.211916069127517,10.2840514251041,7.40576379712396,0.00860338731226955,0.0324614219649083,"LK433_RS13175","LK433_RS13175"
"LK433_RS02485",0.667476039526784,5.68670426407214,7.39247971578866,0.00865968389092466,0.0326295009024393,"LK433_RS02485","LK433_RS02485"
"LK433_RS02915",0.49536575578162,9.05625179860033,7.96025251385013,0.00876420039060376,0.0329785697624751,"LK433_RS02915","LK433_RS02915"
"LK433_RS05115",-0.282589486281644,8.48581327039593,7.35122020171968,0.00883702930795895,0.0332076189285548,"LK433_RS05115","LK433_RS05115"
"LK433_RS11120",1.31105275922816,3.22117310108408,7.34122218459088,0.00888057788742736,0.0333261686397105,"LK433_RS11120","LK433_RS11120"
"LK433_RS05220",0.55494150877445,5.76798506040248,7.30606441146166,0.00903552252401756,0.0338618705117365,"LK433_RS05220","LK433_RS05220"
"LK433_RS06610",0.361311995324117,7.48947194535701,7.29449751257953,0.00908712092474135,0.034009346102435,"LK433_RS06610","LK433_RS06610"
"LK433_RS13645",-0.226896110116361,9.57188945577828,7.27491487443269,0.00917518669463081,0.0342466309825131,"LK433_RS13645","LK433_RS13645"
"LK433_RS14845",-0.76000471613496,4.82591482522051,7.27578044028693,0.00917127515990988,0.0342466309825131,"LK433_RS14845","LK433_RS14845"
"LK433_RS06805",0.733652317669777,4.88666337631247,7.2590998590914,0.00924696640809354,0.0344682224366118,"LK433_RS06805","LK433_RS06805"
"LK433_RS09880",-0.30855393537702,8.35778606158654,7.24355382036116,0.00931810327763213,0.0346868268123116,"LK433_RS09880","LK433_RS09880"
"LK433_RS01950",0.343679694140561,7.5686732666777,7.23025478826385,0.00937941661648016,0.0348683265648801,"LK433_RS01950","LK433_RS01950"
"LK433_RS06380",0.261898171682662,8.65529712358489,7.16696102566953,0.00967711750904884,0.0359269456184875,"LK433_RS06380","LK433_RS06380"
"LK433_RS06480",0.322394828860436,8.03733014966563,7.16062081063874,0.00970748359675366,0.0359435759309132,"LK433_RS06480","LK433_RS06480"
"LK433_RS09060",-0.360830232597774,7.31637876889541,7.1608986095158,0.00970615098959865,0.0359435759309132,"LK433_RS09060","LK433_RS09060"
"LK433_RS13825",-0.339587315448162,7.8746240983833,7.15526969921361,0.00973319073556394,0.0359907731992824,"LK433_RS13825","LK433_RS13825"
"LK433_RS08755",-0.358977357797095,7.43444251585311,7.14922796279213,0.00976230212487186,0.0360504162244271,"LK433_RS08755","LK433_RS08755"
"LK433_RS05400",-0.400906757744793,6.99052713565522,7.14026621399377,0.00980565272806866,0.0361624138457459,"LK433_RS05400","LK433_RS05400"
"LK433_RS00820",0.251926081499725,9.01571936500992,7.12501943788036,0.00987987370433565,0.0363704254876703,"LK433_RS00820","LK433_RS00820"
"LK433_RS05085",-0.216646147753698,9.32234642968911,7.11795903258422,0.00991444439833144,0.0363704254876703,"LK433_RS05085","LK433_RS05085"
"LK433_RS08120",0.687515549121081,7.79393286920702,7.70434590060991,0.00990106807630795,0.0363704254876703,"LK433_RS08120","LK433_RS08120"
"LK433_RS12085",0.416695455082089,8.01199896851745,7.19053181705791,0.00990666208216476,0.0363704254876703,"LK433_RS12085","LK433_RS12085"
"LK433_RS06935",-0.255680143638445,9.41090103145766,7.11151514077944,0.00994610791800874,0.0364384454990901,"LK433_RS06935","LK433_RS06935"
"LK433_RS09920",0.217826513209717,10.4093598088994,7.10837880219999,0.00996155765648921,0.0364469639157714,"LK433_RS09920","LK433_RS09920"
"LK433_RS09595",-0.411162217082177,7.38143810357623,7.09214640873008,0.010041925267969,0.0366926664067761,"LK433_RS09595","LK433_RS09595"
"LK433_RS12955",0.258050374200225,9.05295686446503,7.06161541883562,0.0101949476322196,0.0372028509522652,"LK433_RS12955","LK433_RS12955"
"LK433_RS01550",-0.250554736278814,8.79192413057551,7.04477972343603,0.0102803807635169,0.0374653771394835,"LK433_RS01550","LK433_RS01550"
"LK433_RS04095",-0.808098942892442,4.65748160641256,7.03728093352195,0.0103186767465759,0.0375064991168081,"LK433_RS04095","LK433_RS04095"
"LK433_RS07375",-0.412918747993445,6.77728388256133,7.03800841915001,0.0103149549162553,0.0375064991168081,"LK433_RS07375","LK433_RS07375"
"LK433_RS10415",-0.516516061144306,6.12739052468705,7.02320995484353,0.0103909439922004,0.0376705632719848,"LK433_RS10415","LK433_RS10415"
"LK433_RS13675",0.298731960044325,8.71429936523211,7.02570985971336,0.010378065746953,0.0376705632719848,"LK433_RS13675","LK433_RS13675"
"LK433_RS08255",0.254428567076417,8.62518755267203,6.99092911830003,0.0105587639983683,0.038229058179229,"LK433_RS08255","LK433_RS08255"
"LK433_RS01110",-0.241676056980271,8.78529204847544,6.92010872434362,0.0109370595532834,0.0395471541399323,"LK433_RS01110","LK433_RS01110"
"LK433_RS05155",-0.173483480316459,12.015265865877,6.90621718297934,0.0110129294226932,0.039769707421091,"LK433_RS05155","LK433_RS05155"
"LK433_RS00555",-0.155008256067666,12.6800690952043,6.89494484056423,0.0110749032511573,0.0399415666603426,"LK433_RS00555","LK433_RS00555"
"LK433_RS04415",0.409672820173346,6.73911714194856,6.83558270548303,0.0114074096859654,0.0410341667071579,"LK433_RS04415","LK433_RS04415"
"LK433_RS05300",0.510914886222629,6.31538688486204,6.83705553431984,0.0113990333951251,0.0410341667071579,"LK433_RS05300","LK433_RS05300"
"LK433_RS06940",-0.321189812347011,8.62773874148502,6.83894179529079,0.011426382836089,0.0410492433839834,"LK433_RS06940","LK433_RS06940"
"LK433_RS08855",0.237211164703129,9.29692516984704,6.82311467703657,0.0114785793856205,0.0411834818525429,"LK433_RS08855","LK433_RS08855"
"LK433_RS02160",-0.378028489294401,7.56690634097515,6.80994313659363,0.0115542752676362,0.0414015773138398,"LK433_RS02160","LK433_RS02160"
"LK433_RS12965",0.771040695286776,5.09583258841393,6.79886604382679,0.0116183432752176,0.0415774990660815,"LK433_RS12965","LK433_RS12965"
"LK433_RS03525",-0.556249917568874,6.18588313013207,6.76974743802193,0.0117885594034273,0.0421323416516313,"LK433_RS03525","LK433_RS03525"
"LK433_RS04835",0.924215610546945,3.89541055017296,6.76475284791901,0.011818019971521,0.042183343780095,"LK433_RS04835","LK433_RS04835"
"LK433_RS05580",0.318561964246272,7.95397401826089,6.75324229068935,0.0118862119819769,0.0423179624025,"LK433_RS05580","LK433_RS05580"
"LK433_RS09150",-0.305887864077579,7.83569982908356,6.75441169452544,0.0118792651193582,0.0423179624025,"LK433_RS09150","LK433_RS09150"
"LK433_RS01170",0.294258308422309,7.91269264029636,6.74007805834849,0.0119647115617456,0.0425428988565525,"LK433_RS01170","LK433_RS01170"
"LK433_RS06225",-0.584071467956962,5.77692312707923,6.71087969640905,0.0121407887091452,0.0430587104026773,"LK433_RS06225","LK433_RS06225"
"LK433_RS11410",0.310011832348538,7.64939797880783,6.71157718428976,0.0121365507733329,0.0430587104026773,"LK433_RS11410","LK433_RS11410"
"LK433_RS12105",-0.306901966570594,7.98041555880814,6.70094263184841,0.0122013367107478,0.0432182551603911,"LK433_RS12105","LK433_RS12105"
"LK433_RS09295",-0.306749211785066,7.60717053998443,6.67967296127729,0.0123320127265596,0.0436254768683514,"LK433_RS09295","LK433_RS09295"
"LK433_RS05285",0.350969751492792,7.195545167021,6.65280565695564,0.0124992004719021,0.0440640025885221,"LK433_RS05285","LK433_RS05285"
"LK433_RS06860",-0.415070350795938,7.02726405586244,6.65210742136441,0.0125035772559436,0.0440640025885221,"LK433_RS06860","LK433_RS06860"
"LK433_RS09540",-0.441149449682303,7.05158432119222,6.65707057233424,0.0124725016821315,0.0440640025885221,"LK433_RS09540","LK433_RS09540"
"LK433_RS14645",1.50538275189564,1.87473735775682,6.64571688774024,0.0125437108125448,0.0441494105531519,"LK433_RS14645","LK433_RS14645"
"LK433_RS05545",-1.00037733461444,3.84357622013097,6.63563228223867,0.0126073213924825,0.0442611017786649,"LK433_RS05545","LK433_RS05545"
"LK433_RS10505",0.324040352445751,7.28595527011196,6.63570664913224,0.0126068510610789,0.0442611017786649,"LK433_RS10505","LK433_RS10505"
"LK433_RS06075",-0.254088158799226,8.57976677385396,6.62625865990856,0.0126667536266571,0.044413604572256,"LK433_RS06075","LK433_RS06075"
"LK433_RS10910",0.363684828621926,7.83328368020733,6.61434998967293,0.0127426871689063,0.044623508534745,"LK433_RS10910","LK433_RS10910"
"LK433_RS13265",0.218202321097031,10.4335258440021,6.58265907177404,0.0129471164807184,0.045282295298432,"LK433_RS13265","LK433_RS13265"
"LK433_RS12605",-0.365839028997614,7.25222653469595,6.58003196551283,0.0129642184063848,0.0452850748610449,"LK433_RS12605","LK433_RS12605"
"LK433_RS05665",0.593437564073577,5.56010219415806,6.57063466804559,0.0130255890158819,0.0454422873079197,"LK433_RS05665","LK433_RS05665"
"LK433_RS08420",0.658346270692651,5.30327050577144,6.56648769465108,0.0130527692983272,0.0454799753343219,"LK433_RS08420","LK433_RS08420"
"LK433_RS03125",0.263796884825076,8.37733519521952,6.55890826961418,0.0131026020658793,0.0455963984172264,"LK433_RS03125","LK433_RS03125"
"LK433_RS13925",0.583414959863338,5.62431499973839,6.53171237555255,0.0132830733891536,0.0461665767230033,"LK433_RS13925","LK433_RS13925"
"LK433_RS00930",0.201848458321849,9.6023077165503,6.52313297616872,0.013340551002256,0.0463083876665812,"LK433_RS00930","LK433_RS00930"
"LK433_RS11045",0.518997245054144,5.82083447173734,6.50916840048231,0.013434670767422,0.0465768798016616,"LK433_RS11045","LK433_RS11045"
"LK433_RS05875",-0.424758616412147,7.03183892041636,6.49978537749836,0.013498306350832,0.0467391480502001,"LK433_RS05875","LK433_RS05875"
"LK433_RS06795",1.00860249757014,3.98314559322129,6.4670927478545,0.0137225342656071,0.0474563856234008,"LK433_RS06795","LK433_RS06795"
"LK433_RS12225",0.845711769767842,4.7108791297161,6.39118365028499,0.014258534672213,0.04924869500589,"LK433_RS12225","LK433_RS12225"
"LK433_RS13275",-0.323277400801896,7.84264893254019,6.38458904764363,0.014306136219842,0.0493517270590077,"LK433_RS13275","LK433_RS13275"
"LK433_RS14185",-0.330152275514074,7.4883282585176,6.37072108256723,0.0144067893826898,0.0496372879847762,"LK433_RS14185","LK433_RS14185"
"LK433_RS01250",-0.210868750266925,9.28540675000664,6.35799516651535,0.0144998144250697,0.0498194712481327,"LK433_RS01250","LK433_RS01250"
"LK433_RS01275",-0.268241117688218,8.21779799641012,6.35613210201703,0.0145134865825493,0.0498194712481327,"LK433_RS01275","LK433_RS01275"
"LK433_RS07190",-0.227741071646631,9.32982401630156,6.35963628709443,0.0144877823241693,0.0498194712481327,"LK433_RS07190","LK433_RS07190"
"LK433_RS07985",-0.256018685105221,8.8429358882262,6.35031588520549,0.0145562571022885,0.0499045999667349,"LK433_RS07985","LK433_RS07985"
"LK433_RS01300",-0.325817967603027,7.44230072732592,6.33596129248844,0.0146623890664269,0.0502064789611191,"LK433_RS01300","LK433_RS01300"
"LK433_RS02415",-0.637859030267272,5.22486436158644,6.32617705381833,0.0147351998487763,0.0503936576109012,"LK433_RS02415","LK433_RS02415"
"LK433_RS03520",-0.436114490032652,6.38702411951854,6.31743490192498,0.014800580227217,0.0505549954378617,"LK433_RS03520","LK433_RS03520"
"LK433_RS08165",0.506698570934223,6.35507727537412,6.28533426573959,0.0150433047740887,0.051320954984821,"LK433_RS08165","LK433_RS08165"
"LK433_RS10435",-0.484701659885006,6.01069219151649,6.25075223520147,0.0153095243124902,0.0521650908169143,"LK433_RS10435","LK433_RS10435"
"LK433_RS11250",0.593760608672633,5.47908537040902,6.24030548773848,0.01539092520811,0.0523781854202468,"LK433_RS11250","LK433_RS11250"
"LK433_RS03485",-0.30219278091663,8.0741805392061,6.2313345385426,0.0154611932725518,0.0525529176473395,"LK433_RS03485","LK433_RS03485"
"LK433_RS00760",0.380627371046888,6.90524141596465,6.22546654919799,0.0155073404567812,0.0526453355115908,"LK433_RS00760","LK433_RS00760"
"LK433_RS12285",0.335610477422716,8.34055479313692,6.22443248495757,0.0155771369991582,0.0528177160520908,"LK433_RS12285","LK433_RS12285"
"LK433_RS08125",0.413305582823852,6.4343538236439,6.19815964278177,0.0157240192925776,0.0532507336286439,"LK433_RS08125","LK433_RS08125"
"LK433_RS00010",0.289992357378548,8.67995577523401,6.18974535955719,0.0157914320722123,0.053413893866667,"LK433_RS00010","LK433_RS00010"
"LK433_RS09320",-0.286249283895398,7.78499391939598,6.17909248870631,0.0158772201571993,0.053638735251268,"LK433_RS09320","LK433_RS09320"
"LK433_RS02725",0.306579989780005,8.98610188070648,6.2248273992593,0.0159486571614845,0.053814606242336,"LK433_RS02725","LK433_RS02725"
"LK433_RS05210",-0.442189433476532,6.33874869926839,6.1425597126423,0.0161751981725294,0.0545127734528085,"LK433_RS05210","LK433_RS05210"
"LK433_RS02650",-0.673993035760263,4.84792289263726,6.12712277269758,0.016302888420972,0.0547437982406762,"LK433_RS02650","LK433_RS02650"
"LK433_RS06495",0.371880033358434,7.11120719872895,6.12799500466207,0.0162956450934483,0.0547437982406762,"LK433_RS06495","LK433_RS06495"
"LK433_RS07400",0.269939678350938,8.44030152661791,6.12848996279419,0.0162915363033184,0.0547437982406762,"LK433_RS07400","LK433_RS07400"
"LK433_RS07605",0.340318872655444,7.0713901018133,6.12381708235019,0.0163303711104699,0.0547698557654288,"LK433_RS07605","LK433_RS07605"
"LK433_RS00270",-0.217708023051164,9.06197292316328,6.1107233610646,0.0164397134259677,0.0550700653605696,"LK433_RS00270","LK433_RS00270"
"LK433_RS12900",0.371507554250504,6.94276319115921,6.10547235924221,0.0164837813963482,0.0551511577562157,"LK433_RS12900","LK433_RS12900"
"LK433_RS07680",-0.290079719509197,8.34209723825581,6.09148713698246,0.0166017627410285,0.0554790555136416,"LK433_RS07680","LK433_RS07680"
"LK433_RS01970",0.420759659237294,7.18484383019183,6.07703837123089,0.0167245971638162,0.0557203084815651,"LK433_RS01970","LK433_RS01970"
"LK433_RS05345",-0.306805540483066,7.86592836622409,6.07821091979533,0.0167145929817693,0.0557203084815651,"LK433_RS05345","LK433_RS05345"
"LK433_RS06970",-0.175639826722065,12.839636110728,6.07591930340135,0.0167341509807797,0.0557203084815651,"LK433_RS06970","LK433_RS06970"
"LK433_RS01010",-0.43288818671495,7.1201644715572,6.04948029752676,0.0169615635988771,0.0564098947474032,"LK433_RS01010","LK433_RS01010"
"LK433_RS09465",0.944838715067775,3.39654261942002,6.04583559619759,0.0169931697624506,0.0564474072133077,"LK433_RS09465","LK433_RS09465"
"LK433_RS07600",0.526844680860275,5.55270213105698,6.03662518656566,0.0170733199134555,0.0566458893663868,"LK433_RS07600","LK433_RS07600"
"LK433_RS11945",0.299199098958045,7.84971681469083,6.02614525487886,0.0171650064362892,0.0568821275340991,"LK433_RS11945","LK433_RS11945"
"LK433_RS09180",0.832802320927501,4.57185033017761,6.02041615663754,0.0172153500751609,0.0569809620485361,"LK433_RS09180","LK433_RS09180"
"LK433_RS04425",0.178697967355239,11.6635805451174,6.00887757572854,0.0173172206018701,0.0572119633433083,"LK433_RS04425","LK433_RS04425"
"LK433_RS10375",-0.636401251373198,5.50076196636295,6.00784755841523,0.0173263453985316,0.0572119633433083,"LK433_RS10375","LK433_RS10375"
"LK433_RS03555",-0.410407324747476,6.8454905517285,6.00324705221227,0.0173671631433799,0.0572786366379645,"LK433_RS03555","LK433_RS03555"
"LK433_RS04110",-0.556065518512221,5.72109046055159,5.97792603274969,0.0175936594620286,0.057956811774678,"LK433_RS04110","LK433_RS04110"
"LK433_RS09325",-0.487137094658815,5.81726877587636,5.94300537425868,0.0179111897019686,0.058932907348776,"LK433_RS09325","LK433_RS09325"
"LK433_RS11550",-0.625922765616628,5.10519410949601,5.91498208744347,0.0181704087894766,0.059715059418197,"LK433_RS11550","LK433_RS11550"
"LK433_RS02730",-0.367952982039518,7.27592506448064,5.9004735540572,0.0183061794225807,0.060090142147171,"LK433_RS02730","LK433_RS02730"
"LK433_RS08245",0.574524093492641,5.83676401711976,5.89065956043406,0.0183986301355714,0.0603223091930127,"LK433_RS08245","LK433_RS08245"
"LK433_RS00895",0.598072952885515,6.19870311016651,5.90532076333556,0.0185522916899822,0.0607543797441987,"LK433_RS00895","LK433_RS00895"
"LK433_RS02755",-0.236033290428597,8.85740284134348,5.86636168984317,0.0186296668630475,0.060935906806458,"LK433_RS02755","LK433_RS02755"
"LK433_RS08490",0.316266860418382,7.56259376148331,5.85164234205665,0.0187711256029549,0.0613263715287125,"LK433_RS08490","LK433_RS08490"
"LK433_RS03930",-0.494516624997191,6.17827429803324,5.84925177653031,0.0187942075475777,0.0613296290947396,"LK433_RS03930","LK433_RS03930"
"LK433_RS06695",0.203187369680084,9.30400948257732,5.843881144502,0.0188461735276049,0.0614270233405619,"LK433_RS06695","LK433_RS06695"
"LK433_RS00325",-0.167794622324895,10.7150120154554,5.80644192228118,0.0192127089284215,0.0625482915524344,"LK433_RS00325","LK433_RS00325"
"LK433_RS06530",0.249643859285936,8.59027018329596,5.80161378190511,0.019260526575083,0.0626305413337301,"LK433_RS06530","LK433_RS06530"
"LK433_RS00880",0.203625521251683,9.17994409897765,5.79037755481336,0.0193723006856983,0.0628468212665703,"LK433_RS00880","LK433_RS00880"
"LK433_RS03280",-0.25784867912713,8.52473023556933,5.79202835060016,0.0193558359640051,0.0628468212665703,"LK433_RS03280","LK433_RS03280"
"LK433_RS05670",-0.421301026419637,6.30981898056619,5.78463620146817,0.0194296800334514,0.0628994229986114,"LK433_RS05670","LK433_RS05670"
"LK433_RS06545",-0.574097727869833,5.30164420078406,5.78422313147572,0.0194338152440794,0.0628994229986114,"LK433_RS06545","LK433_RS06545"
"LK433_RS00795",-0.445224843076479,6.5234093159694,5.76690894682179,0.0196079916012913,0.0633892813466657,"LK433_RS00795","LK433_RS00795"
"LK433_RS12460",0.259045531839103,8.61103119845573,5.74376753307398,0.0198433879811617,0.0640756842135883,"LK433_RS12460","LK433_RS12460"
"LK433_RS07225",-0.405030441806576,6.57403930620673,5.71862255277202,0.0201025799765291,0.0648372411089679,"LK433_RS07225","LK433_RS07225"
"LK433_RS05170",0.158662412631367,10.9094229540873,5.6925156379841,0.020375506627589,0.0656412783118499,"LK433_RS05170","LK433_RS05170"
"LK433_RS13680",0.254408885242209,8.99477754924468,5.68065966895473,0.0205007519334124,0.0659682365226954,"LK433_RS13680","LK433_RS13680"
"LK433_RS01680",-0.520169191187982,5.5359158608101,5.66200468243232,0.0206994848100486,0.0665306357841492,"LK433_RS01680","LK433_RS01680"
"LK433_RS07000",-0.314699603473426,7.19216613055934,5.65460833345333,0.0207788459776291,0.0667085032137296,"LK433_RS07000","LK433_RS07000"
"LK433_RS12500",-0.58267442331308,5.5251453463026,5.65201220287766,0.020806778693843,0.0667210443796789,"LK433_RS12500","LK433_RS12500"
"LK433_RS05960",0.373018995902455,6.65079095249737,5.64255315388329,0.0209088910129899,0.0669711537982386,"LK433_RS05960","LK433_RS05960"
"LK433_RS12025",0.453841391040609,6.18463446649946,5.61115853692604,0.0212516476475098,0.0679905823930125,"LK433_RS12025","LK433_RS12025"
"LK433_RS10830",-0.426256226558984,6.26347692790962,5.60887036531453,0.0212768622524261,0.0679929188434838,"LK433_RS10830","LK433_RS10830"
"LK433_RS05525",0.776386291299343,5.07001382573297,5.59662522756519,0.0214740903650656,0.0685443091307898,"LK433_RS05525","LK433_RS05525"
"LK433_RS03205",-0.159279079536786,10.3461853704098,5.57814869201584,0.0216185070639284,0.0689260552428578,"LK433_RS03205","LK433_RS03205"
"LK433_RS14570",-0.184984074821684,9.31266665621937,5.54430595217141,0.0220016419434681,0.0700671555929023,"LK433_RS14570","LK433_RS14570"
"LK433_RS07045",0.378345131445146,7.24555018463085,5.50778912389879,0.0224231865959137,0.0713278226538973,"LK433_RS07045","LK433_RS07045"
"LK433_RS04760",-0.623645739678554,5.11944620218037,5.50028834941079,0.0225108362379979,0.0714429625519087,"LK433_RS04760","LK433_RS04760"
"LK433_RS11110",-0.320519284793868,7.22528128004462,5.50113476560057,0.0225009272453666,0.0714429625519087,"LK433_RS11110","LK433_RS11110"
"LK433_RS13495",0.293269790120878,8.10007998147834,5.49155173153533,0.0226133882724267,0.0716865059732065,"LK433_RS13495","LK433_RS13495"
"LK433_RS07975",-0.499198385800309,6.15442186448403,5.48147965600471,0.0227322350941829,0.0719810910564949,"LK433_RS07975","LK433_RS07975"
"LK433_RS12480",-0.200848495821373,9.34902856872875,5.47776330955516,0.0227762547996668,0.0720383366499711,"LK433_RS12480","LK433_RS12480"
"LK433_RS03610",-0.449303233205468,6.23718304692511,5.46309933320236,0.0229508375461555,0.072507936138423,"LK433_RS03610","LK433_RS03610"
"LK433_RS05740",-0.455058766217783,5.73169063790088,5.43139133515876,0.0233332406968413,0.0736110946825348,"LK433_RS05740","LK433_RS05740"
"LK433_RS08475",-0.16678552992061,10.4273243388722,5.4297652773192,0.0233530336389317,0.0736110946825348,"LK433_RS08475","LK433_RS08475"
"LK433_RS02545",0.557889425184412,5.24037087417198,5.4261639901059,0.0233969335940889,0.0736658555451075,"LK433_RS02545","LK433_RS02545"
