"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS02430",0.662821524995856,5.14375377931452,5.87389394098553,0.018557718020079,0.0681677023039146,"LK433_RS02430","LK433_RS02430"
"LK433_RS06230",-1.08323142134357,3.22589569625719,5.86411262125789,0.0186512076874772,0.0682793647632107,"LK433_RS06230","LK433_RS06230"
"LK433_RS08445",0.304886566158654,8.32077975047627,5.86980591705999,0.0186469543418717,0.0682793647632107,"LK433_RS08445","LK433_RS08445"
"LK433_RS12395",0.45974703565277,6.06325522767597,5.86299946208788,0.0186618789540068,0.0682793647632107,"LK433_RS12395","LK433_RS12395"
"LK433_RS03745",-0.425114047891635,6.08859268954034,5.85543329097253,0.0187345841670583,0.0684551845156852,"LK433_RS03745","LK433_RS03745"
"LK433_RS09135",-0.250079216291976,8.23707030768417,5.84919427226055,0.0187947631479903,0.0685848321445061,"LK433_RS09135","LK433_RS09135"
"LK433_RS14165",0.767828535849615,4.3934053223115,5.83854056129522,0.0188980003861323,0.068871059149986,"LK433_RS14165","LK433_RS14165"
"acpP",0.153529855974599,11.3184549948736,5.83445481776283,0.0189377522313243,0.068925475683339,"LK433_RS02385","LK433_RS02385"
"LK433_RS06545",-0.541444693513848,5.30164420078406,5.82321354152103,0.0190475830189939,0.0692344738792486,"LK433_RS06545","LK433_RS06545"
"LK433_RS06150",0.840803975106819,4.12321481195405,5.80740587362481,0.0192031771456955,0.0697087881484922,"LK433_RS06150","LK433_RS06150"
"LK433_RS09220",0.826207355571093,4.07418615040467,5.77250274853771,0.019551538339707,0.07088070753181,"LK433_RS09220","LK433_RS09220"
"LK433_RS00455",-0.191422614309965,10.8238555557406,5.76621763548806,0.019614980430407,0.071017993031604,"LK433_RS00455","LK433_RS00455"
"LK433_RS14020",0.288249944255725,7.7590430694323,5.75242357459801,0.0197549876674764,0.0714317718132577,"LK433_RS14020","LK433_RS14020"
"LK433_RS00265",-0.243776505177637,8.37599492209377,5.72657414844021,0.0200202280973941,0.0722967144687432,"LK433_RS00265","LK433_RS00265"
"LK433_RS00655",-0.263305706257415,7.59753193175018,5.70608936583984,0.0202331151053152,0.0729705982434549,"LK433_RS00655","LK433_RS00655"
"LK433_RS02485",0.55959295561234,5.68670426407214,5.70052792841521,0.0202913272705208,0.0730856236449239,"LK433_RS02485","LK433_RS02485"
"LK433_RS14475",-0.29176543979247,8.18507871584465,5.69282754839217,0.0203722226605534,0.0732819460211876,"LK433_RS14475","LK433_RS14475"
"LK433_RS01725",-0.786314467050716,4.19477934803773,5.68750527066923,0.0204283359280368,0.0733887307531155,"LK433_RS01725","LK433_RS01725"
"LK433_RS08755",-0.302375302851383,7.43444251585311,5.67213985426358,0.0205912607453555,0.073783136890132,"LK433_RS08755","LK433_RS08755"
"LK433_RS14290",-0.345567898057852,7.14210746220043,5.67263354313552,0.0205860045228219,0.073783136890132,"LK433_RS14290","LK433_RS14290"
"LK433_RS01250",-0.188993459121541,9.28540675000664,5.66369600926583,0.0206813826601313,0.0738203080298003,"LK433_RS01250","LK433_RS01250"
"LK433_RS04490",-0.627752679359337,4.76717291599067,5.66743077421219,0.0206414694561612,0.0738203080298003,"LK433_RS04490","LK433_RS04490"
"LK433_RS14040",0.468298561571258,6.16836570778869,5.66563029019458,0.0206607008631148,0.0738203080298003,"LK433_RS14040","LK433_RS14040"
"LK433_RS05910",-1.30584785803912,2.24594415453207,5.64808720297843,0.0208490851999774,0.074323375610189,"LK433_RS05910","LK433_RS05910"
"LK433_RS13855",-0.682812981103949,4.54187960152316,5.64412165606949,0.0208919218538607,0.0743805987027834,"LK433_RS13855","LK433_RS13855"
"LK433_RS00485",-0.174036281183015,10.4531555486333,5.61883915335155,0.0211672433864115,0.0752643212343978,"LK433_RS00485","LK433_RS00485"
"LK433_RS13660",-0.44634753732298,6.13626132304306,5.61076925381907,0.0212559351199473,0.0754830330282529,"LK433_RS13660","LK433_RS13660"
"LK433_RS05895",-1.1392117204171,2.61139895230436,5.58899848005151,0.0214971871674277,0.0762422589577862,"LK433_RS05895","LK433_RS05895"
"LK433_RS10890",0.178334464291119,9.68203534668747,5.56936057904689,0.0217173088496191,0.0769247023920819,"LK433_RS10890","LK433_RS10890"
"LK433_RS08965",-0.752014234276385,4.45104737361762,5.55749752760429,0.0218514454644849,0.0773012280953815,"LK433_RS08965","LK433_RS08965"
"LK433_RS13460",0.689345903800368,4.28899564707569,5.54601636529289,0.0219821055750505,0.0776645129540906,"LK433_RS13460","LK433_RS13460"
"LK433_RS03875",0.540202890450312,5.38626771937818,5.52214837283056,0.022256406824137,0.0781672872550573,"LK433_RS03875","LK433_RS03875"
"LK433_RS04150",-0.803087203379288,4.24863395716402,5.52238006142701,0.0222537266801986,0.0781672872550573,"LK433_RS04150","LK433_RS04150"
"LK433_RS05490",-0.163363922061664,10.3067480943804,5.52416471272051,0.0222330935985181,0.0781672872550573,"LK433_RS05490","LK433_RS05490"
"LK433_RS10595",-0.170164363086111,10.5495285484931,5.52139268120878,0.0222651509610192,0.0781672872550573,"LK433_RS10595","LK433_RS10595"
"LK433_RS11210",0.185137236210563,9.46021283853871,5.52702471987316,0.0222000704305961,0.0781672872550573,"LK433_RS11210","LK433_RS11210"
"LK433_RS01090",-0.401503493841618,6.72855455682265,5.51040158857883,0.0223927444150853,0.0785159737887525,"LK433_RS01090","LK433_RS01090"
"LK433_RS02655",-0.72866102327547,4.24651013311906,5.49230112122785,0.022604572284273,0.0790604096183534,"LK433_RS02655","LK433_RS02655"
"LK433_RS09365",-0.233300124204837,9.90780420257228,5.52900564267577,0.0226049568732346,0.0790604096183534,"LK433_RS09365","LK433_RS09365"
"LK433_RS09630",-0.33837347322955,7.0211217767647,5.4854552256248,0.0226852454001922,0.079241416951363,"LK433_RS09630","LK433_RS09630"
"LK433_RS12845",0.296957375230192,7.48022832865576,5.45966990361517,0.0229918724957834,0.0802115953778774,"LK433_RS12845","LK433_RS12845"
"LK433_RS05665",0.514952093722444,5.56010219415806,5.454583218022,0.023052881662063,0.080323528702069,"LK433_RS05665","LK433_RS05665"
"LK433_RS11875",0.43226572523761,6.26065515129653,5.44089369029155,0.0232179322372844,0.0807972403796225,"LK433_RS11875","LK433_RS11875"
"LK433_RS14470",-0.248395285850739,8.11863132069327,5.4368797330499,0.0232665661262074,0.0808651491019748,"LK433_RS14470","LK433_RS14470"
"LK433_RS03120",0.459457729362678,5.83260847857109,5.43438292703219,0.0232968727638725,0.0808692695815924,"LK433_RS03120","LK433_RS03120"
"LK433_RS09175",0.778561068430704,4.27595187750839,5.42670778471912,0.0233902990547925,0.0810922103310347,"LK433_RS09175","LK433_RS09175"
"LK433_RS08935",0.218842538899323,8.63125898988847,5.38326546321114,0.0239266994319328,0.0826232635939392,"LK433_RS08935","LK433_RS08935"
"LK433_RS12065",0.256256835831752,8.22919505300163,5.38516688777207,0.023902948922582,0.0826232635939392,"LK433_RS12065","LK433_RS12065"
"LK433_RS12270",-0.293234231402316,7.20913791149131,5.38780077578533,0.0238700908672492,0.0826232635939392,"LK433_RS12270","LK433_RS12270"
"LK433_RS12575",0.455262622040577,6.1059108159696,5.38132783793613,0.0239509280493774,0.0826232635939392,"LK433_RS12575","LK433_RS12575"
"LK433_RS10490",0.145538682883424,10.4001176326488,5.35134741634549,0.0243291700009022,0.0838239517276742,"LK433_RS10490","LK433_RS10490"
"LK433_RS11155",0.198058001178993,9.33663714248904,5.34670113964311,0.024388357594468,0.0839237534570479,"LK433_RS11155","LK433_RS11155"
"LK433_RS06550",0.27597183422941,8.40543926878594,5.32686383042189,0.0246427953741294,0.0846943598440067,"LK433_RS06550","LK433_RS06550"
"LK433_RS05430",-0.360860084748515,6.86893141979423,5.30265398868485,0.0249571652704765,0.0856624477096639,"LK433_RS05430","LK433_RS05430"
"LK433_RS06395",-0.185701875135867,9.10835748442193,5.30043706923054,0.024986165878584,0.0856624477096639,"LK433_RS06395","LK433_RS06395"
"LK433_RS11715",-0.174375109931339,9.85376951708649,5.2875645819273,0.0251552704625042,0.0861358644566881,"LK433_RS11715","LK433_RS11715"
"LK433_RS14090",0.777579595176762,4.18398214119975,5.26973627600733,0.0253915024945012,0.0868376877182634,"LK433_RS14090","LK433_RS14090"
"LK433_RS06985",-0.29409086188733,7.7621455789154,5.26598048816976,0.0254415699168802,0.086901893799725,"LK433_RS06985","LK433_RS06985"
"LK433_RS06320",0.157400908439183,10.6157808273002,5.25897232470249,0.0255352763381726,0.0869196385336102,"LK433_RS06320","LK433_RS06320"
"LK433_RS12895",0.421552032109085,6.1622084788796,5.26158052237823,0.0255003589902404,0.0869196385336102,"LK433_RS12895","LK433_RS12895"
"LK433_RS14275",-0.261405915592173,7.64022897725308,5.25857019575629,0.0255406644016658,0.0869196385336102,"LK433_RS14275","LK433_RS14275"
"LK433_RS02130",0.276412173233318,7.89239164621068,5.25236890883923,0.0256239085713928,0.086989723842002,"LK433_RS02130","LK433_RS02130"
"LK433_RS02395",-0.244672675194734,8.44086216685051,5.25430461518533,0.0255978931456737,0.086989723842002,"LK433_RS02395","LK433_RS02395"
"LK433_RS02465",0.417131012500534,6.09363089028625,5.24680365497765,0.0256988618400081,0.0871376548592215,"LK433_RS02465","LK433_RS02465"
"LK433_RS05555",-0.216524672351526,8.34193305677837,5.23466147158267,0.0258632086634445,0.0875879639736408,"LK433_RS05555","LK433_RS05555"
"LK433_RS03975",0.431732436746395,6.04502384217769,5.22307910343327,0.0260210260208682,0.0880150904506103,"LK433_RS03975","LK433_RS03975"
"LK433_RS07245",0.718130351758926,4.18844932268214,5.20539048671404,0.0262640358477628,0.0887289872861766,"LK433_RS07245","LK433_RS07245"
"LK433_RS02150",0.489215088133282,5.58033388982051,5.19803364972511,0.0263658193268152,0.0889646175827047,"LK433_RS02150","LK433_RS02150"
"LK433_RS04955",0.552921018693874,5.3945609323156,5.19346583214403,0.0264292283705134,0.0890274609611459,"LK433_RS04955","LK433_RS04955"
"LK433_RS08210",0.645966224955806,4.88433931586863,5.19207545701514,0.0264485615026811,0.0890274609611459,"LK433_RS08210","LK433_RS08210"
"LK433_RS13510",0.564035553996076,5.39754839990108,5.18851167545645,0.0264981849217153,0.0890865127452826,"LK433_RS13510","LK433_RS13510"
"LK433_RS02575",0.171353370946718,9.77080266912694,5.18106913452729,0.0266021391437564,0.0893278602203284,"LK433_RS02575","LK433_RS02575"
"LK433_RS12380",-0.497564096685436,5.47709446779233,5.17292702330513,0.026716364654937,0.0895902889536416,"LK433_RS12380","LK433_RS12380"
"LK433_RS14410",-0.372811304802008,6.53701540501843,5.17090489105751,0.0267448143833521,0.0895902889536416,"LK433_RS14410","LK433_RS14410"
"LK433_RS03680",0.353364701506597,6.98885685968066,5.16051483129754,0.0268915060400488,0.0899731473171272,"LK433_RS03680","LK433_RS03680"
"LK433_RS05485",-0.567910409221267,4.97310480750257,5.14947418881655,0.0270483269805584,0.0901719866172441,"LK433_RS05485","LK433_RS05485"
"LK433_RS08450",0.319094135032731,7.17883702868882,5.15009280474182,0.0270395143461094,0.0901719866172441,"LK433_RS08450","LK433_RS08450"
"LK433_RS13490",0.244671388421595,8.43953208060372,5.14947265150801,0.0270483488844668,0.0901719866172441,"LK433_RS13490","LK433_RS13490"
"LK433_RS03795",-0.360318315942591,6.48485335314416,5.13784243104958,0.0272146034348732,0.0906174505259508,"LK433_RS03795","LK433_RS03795"
"LK433_RS14850",0.318922584499678,7.32029512113846,5.12491786053994,0.0274006448508173,0.0911276535936763,"LK433_RS14850","LK433_RS14850"
"LK433_RS11695",-0.824733600722528,4.23091532778812,5.1102824009228,0.0276129585803129,0.0916584676557676,"LK433_RS11695","LK433_RS11695"
"LK433_RS13480",0.344693249060736,7.19211934683053,5.10936917436223,0.0276262648281878,0.0916584676557676,"LK433_RS13480","LK433_RS13480"
"LK433_RS04350",-0.495611766665348,5.64062340252727,5.09852081390354,0.0277848580681469,0.0920746430253508,"LK433_RS04350","LK433_RS04350"
"LK433_RS13100",0.406787206401252,6.16082956074099,5.09186498771836,0.0278826425648954,0.0922885559031163,"LK433_RS13100","LK433_RS13100"
"LK433_RS11580",0.246166822211933,8.1969869057667,5.08280566057966,0.0280163308547397,0.0926206556947765,"LK433_RS11580","LK433_RS11580"
"LK433_RS08810",0.360847880848358,6.7096253622349,5.06164703648947,0.0283312497016981,0.0934392879116574,"LK433_RS08810","LK433_RS08810"
"LK433_RS12125",0.369695258033445,6.63806276430456,5.06293925501743,0.0283119083897347,0.0934392879116574,"LK433_RS12125","LK433_RS12125"
"LK433_RS07300",-0.278158363843179,7.58155162319185,5.05656795750432,0.0284074081958347,0.0935793268799916,"LK433_RS07300","LK433_RS07300"
"LK433_RS07310",0.758833435156307,4.39039087955239,5.03294493694459,0.0287645183283715,0.0946434447842271,"LK433_RS07310","LK433_RS07310"
"LK433_RS14785",0.249373160345683,7.72679446369327,5.02310105879337,0.028914745732007,0.0950251466245958,"LK433_RS14785","LK433_RS14785"
"LK433_RS11175",0.367131672865946,6.86239286589996,5.01687202528756,0.0290102411774246,0.0952262881202224,"LK433_RS11175","LK433_RS11175"
"LK433_RS05070",0.167749813203476,9.43286135111926,4.99815446745913,0.0292992339047763,0.0960613607480093,"LK433_RS05070","LK433_RS05070"
"LK433_RS13450",-1.27048599676505,2.35852998633197,4.9773356999493,0.029624297628957,0.0970125878721858,"LK433_RS13450","LK433_RS13450"
"LK433_RS00125",0.574060133272735,5.21517029626365,4.97489728623687,0.0296626231623525,0.0970236802377537,"LK433_RS00125","LK433_RS00125"
"LK433_RS00525",0.131809853559275,11.1858121474832,4.9685216611017,0.0297630828736275,0.0971234796005448,"LK433_RS00525","LK433_RS00525"
"LK433_RS06955",-0.185418202086714,10.0171056243479,4.96983099480175,0.0297424221845263,0.0971234796005448,"LK433_RS06955","LK433_RS06955"
"LK433_RS09550",-0.183473627144528,10.2059363247933,4.96194736384986,0.0298670551684914,0.097348371130165,"LK433_RS09550","LK433_RS09550"
"LK433_RS06805",0.58804845875685,4.88666337631247,4.95107183367843,0.0300399073271231,0.0977969784846669,"LK433_RS06805","LK433_RS06805"
"LK433_RS06635",0.359498944777806,6.30159438619336,4.94735737367457,0.0300991892686737,0.0978752325516474,"LK433_RS06635","LK433_RS06635"
"LK433_RS09090",0.293640965158768,7.13511409399967,4.94471313577821,0.0301414671507076,0.0978980751783802,"LK433_RS09090","LK433_RS09090"
"LK433_RS05590",-0.900764655702989,3.3939566416144,4.93678165520863,0.0302686635658575,0.0980496141169719,"LK433_RS05590","LK433_RS05590"
"LK433_RS07595",0.209767368145483,9.21595407836089,4.93917155803582,0.0302302764249717,0.0980496141169719,"LK433_RS07595","LK433_RS07595"
"LK433_RS10340",-1.15810916598481,2.75465245371341,4.93499784986533,0.0302973495106262,0.0980496141169719,"LK433_RS10340","LK433_RS10340"
"LK433_RS11445",-0.255169642415492,7.67673933912538,4.93300976590168,0.0303293548889013,0.0980496141169719,"LK433_RS11445","LK433_RS11445"
"LK433_RS02415",-0.536605511458346,5.22486436158644,4.89470914729069,0.0309530744354462,0.099486907068558,"LK433_RS02415","LK433_RS02415"
"LK433_RS04935",0.33236653021503,7.29193173900348,4.89897015287289,0.0308830091507703,0.099486907068558,"LK433_RS04935","LK433_RS04935"
"LK433_RS06405",-0.42042721437734,7.76679102668691,5.0666682256951,0.0309104117911637,0.099486907068558,"LK433_RS06405","LK433_RS06405"
"LK433_RS06505",0.228772790136893,8.59648948892921,4.90030823461293,0.0308610417070138,0.099486907068558,"LK433_RS06505","LK433_RS06505"
"LK433_RS12885",-0.516852149256755,5.00258690482131,4.89564200667695,0.0309377205140982,0.099486907068558,"LK433_RS12885","LK433_RS12885"
"LK433_RS05955",0.480718060033048,5.80080322686385,4.8787107994009,0.0312176676306272,0.100165175033372,"LK433_RS05955","LK433_RS05955"
"LK433_RS14065",-0.718838876194913,4.11083121456918,4.87759324432011,0.0312362411159166,0.100165175033372,"LK433_RS14065","LK433_RS14065"
"LK433_RS05140",0.168321121396879,9.9760825977234,4.83841161584784,0.0318949870974624,0.102159606885413,"LK433_RS05140","LK433_RS05140"
"LK433_RS04165",-0.988058986650147,3.41237480465476,4.82440317923433,0.0321341122388634,0.102806946644382,"LK433_RS04165","LK433_RS04165"
"LK433_RS04580",-0.639817599026652,4.54094053907061,4.80635411750543,0.0324450535138348,0.103682294140298,"LK433_RS04580","LK433_RS04580"
"LK433_RS11710",0.569855990896781,5.03498918457041,4.78456323045519,0.0328247700229258,0.10477515672835,"LK433_RS11710","LK433_RS11710"
"LK433_RS13970",0.705020481980778,4.28149189451062,4.77777908854254,0.0329439593196715,0.10503487374366,"LK433_RS13970","LK433_RS13970"
"LK433_RS14695",-0.351444941206634,6.66003344701067,4.76214486622968,0.0332204083924129,0.105794809754278,"LK433_RS14695","LK433_RS14695"
"LK433_RS03715",-0.826446442823099,3.67223065744833,4.75558979069874,0.0333370580591162,0.105855369335752,"LK433_RS03715","LK433_RS03715"
"LK433_RS04920",-0.898840605918163,3.25286192693363,4.75517789119681,0.0333444026277218,0.105855369335752,"LK433_RS04920","LK433_RS04920"
"LK433_RS14345",-0.486164996061055,5.88556237981651,4.75465210693173,0.0333537803992737,0.105855369335752,"LK433_RS14345","LK433_RS14345"
"LK433_RS02755",-0.200892632955587,8.85740284134348,4.74887927185537,0.0334569300287404,0.106061523618507,"LK433_RS02755","LK433_RS02755"
"LK433_RS10850",0.236011392807466,10.9936926600523,4.89206831456023,0.0337439983241794,0.106849581922744,"LK433_RS10850","LK433_RS10850"
"LK433_RS02605",0.443250879779458,5.70397286964678,4.73023068488437,0.0337924946674674,0.106881272997218,"LK433_RS02605","LK433_RS02605"
"LK433_RS01890",0.371798341806299,6.35857556955418,4.72278551709231,0.0339274728256828,0.107186111532333,"LK433_RS01890","LK433_RS01890"
"LK433_RS05210",-0.367941018962592,6.33874869926839,4.70905402466847,0.0341779426843846,0.107732289256,"LK433_RS05210","LK433_RS05210"
"LK433_RS14285",-0.327213283657159,6.64730752352413,4.71029935917686,0.034155145330796,0.107732289256,"LK433_RS14285","LK433_RS14285"
"LK433_RS04790",0.522097532435641,5.72918039486987,4.70169347582523,0.0343130210425803,0.108035441536559,"LK433_RS04790","LK433_RS04790"
"LK433_RS02190",-0.356496512022483,6.37906091129419,4.69507671697863,0.0344349397221608,0.10829652050786,"LK433_RS02190","LK433_RS02190"
"LK433_RS00810",-0.557576206588274,5.07991661876303,4.68328136711563,0.0346534349148327,0.108614659998296,"LK433_RS00810","LK433_RS00810"
"LK433_RS11240",0.287797215997661,7.3549781871008,4.68347881045563,0.0346497652580293,0.108614659998296,"LK433_RS11240","LK433_RS11240"
"LK433_RS11890",0.465255621788243,5.26152357251876,4.68526754167786,0.0346165391678986,0.108614659998296,"LK433_RS11890","LK433_RS11890"
"LK433_RS07660",0.388558982509195,6.20243264215281,4.67800335473769,0.0347516865047489,0.108799812202579,"LK433_RS07660","LK433_RS07660"
"LK433_RS00195",-0.503767901503301,5.49557025698494,4.66470425679764,0.0350005840868192,0.1088428018019,"LK433_RS00195","LK433_RS00195"
"LK433_RS07015",-0.17246547434508,8.84560665459745,4.66953888702811,0.0349098810131177,0.1088428018019,"LK433_RS07015","LK433_RS07015"
"LK433_RS09815",0.442584940616003,6.15482704847961,4.67254339820845,0.0348536404569513,0.1088428018019,"LK433_RS09815","LK433_RS09815"
"LK433_RS11855",0.232462228138978,8.42919982717514,4.66632140467921,0.0349702163935216,0.1088428018019,"LK433_RS11855","LK433_RS11855"
"LK433_RS14200",-0.349497542505071,6.52619020679359,4.67129449869091,0.0348770063907552,0.1088428018019,"LK433_RS14200","LK433_RS14200"
"LK433_RS14230",-0.315664933142002,7.5010376423968,4.66862125532328,0.0349270773469689,0.1088428018019,"LK433_RS14230","LK433_RS14230"
"LK433_RS00800",-0.236573917496694,7.8925951973954,4.65294675969247,0.0352222277696145,0.109043619304593,"LK433_RS00800","LK433_RS00800"
"LK433_RS03180",-0.270072167721114,8.26791134046199,4.65746676380596,0.0351368417947777,0.109043619304593,"LK433_RS03180","LK433_RS03180"
"LK433_RS04985",-0.350860127316896,7.18976788247853,4.65564136831517,0.0351712979240054,0.109043619304593,"LK433_RS04985","LK433_RS04985"
"LK433_RS10810",0.185654745974551,8.45506874884264,4.6537179289766,0.0352076440704178,0.109043619304593,"LK433_RS10810","LK433_RS10810"
"LK433_RS13575",-0.2121965426881,9.24510667164433,4.64313000878297,0.0354084429911753,0.109498046978278,"LK433_RS13575","LK433_RS13575"
"LK433_RS07110",-0.236444751435618,8.07556933211705,4.63589907408243,0.0355462850821167,0.109802039680799,"LK433_RS07110","LK433_RS07110"
"LK433_RS00185",-0.655711354676343,4.44483445022844,4.62803952436428,0.0356967656869618,0.109900131167065,"LK433_RS00185","LK433_RS00185"
"LK433_RS08790",-0.282092507224652,7.25939182652923,4.63032091733264,0.0356530151482429,0.109900131167065,"LK433_RS08790","LK433_RS08790"
"LK433_RS12950",0.347551267248861,6.97200934219226,4.62998495936336,0.0356594542278056,0.109900131167065,"LK433_RS12950","LK433_RS12950"
"LK433_RS02365",0.178204477843218,8.91812599092099,4.61778593879717,0.0358941146988719,0.110037244821024,"LK433_RS02365","LK433_RS02365"
"LK433_RS07490",0.328180728661501,6.33034635199232,4.62111928366944,0.0358298298404343,0.110037244821024,"LK433_RS07490","LK433_RS07490"
"LK433_RS09140",-0.409249168985754,6.0448051224794,4.61845999930962,0.0358811051699173,0.110037244821024,"LK433_RS09140","LK433_RS09140"
"LK433_RS12495",-0.542735355219702,5.07382410890043,4.61544037586916,0.0359394242177417,0.110037244821024,"LK433_RS12495","LK433_RS12495"
"LK433_RS14720",-0.518641110778071,5.68472899673432,4.616593993637,0.0359171319558687,0.110037244821024,"LK433_RS14720","LK433_RS14720"
"LK433_RS08115",0.793631376122903,3.86497483158297,4.6069873243561,0.0361032243405855,0.110417019816967,"LK433_RS08115","LK433_RS08115"
"LK433_RS09790",-0.221336870308427,8.19847772873565,4.60442746663705,0.0361529867460991,0.110447573370646,"LK433_RS09790","LK433_RS09790"
"LK433_RS00660",0.255666062195896,7.71978260096469,4.5900469726012,0.0364339129979392,0.111183490544261,"LK433_RS00660","LK433_RS00660"
"LK433_RS09680",-0.285564123641562,7.37362209581793,4.5701817160789,0.0368258589315285,0.11201030695822,"LK433_RS09680","LK433_RS09680"
"LK433_RS12175",-0.389944634956021,6.57301440376719,4.5719965093557,0.0367898648529663,0.11201030695822,"LK433_RS12175","LK433_RS12175"
"LK433_RS12515",-0.989541858197997,3.27280664249981,4.57187351474857,0.0367923030944571,0.11201030695822,"LK433_RS12515","LK433_RS12515"
"LK433_RS12910",0.321756152478024,6.83618161328149,4.55742738719365,0.0370798972488045,0.112659600284387,"LK433_RS12910","LK433_RS12910"
"LK433_RS07945",0.534482414947998,5.525656913201,4.55527984520783,0.0371228569824567,0.112666856656046,"LK433_RS07945","LK433_RS07945"
"LK433_RS12275",-0.268546878286606,7.30363453720531,4.5520383056839,0.0371878027886265,0.112740751467266,"LK433_RS12275","LK433_RS12275"
"LK433_RS05550",-0.195145993539965,8.80282997201192,4.54935064573765,0.0372417441836963,0.112781159867093,"LK433_RS05550","LK433_RS05550"
"LK433_RS03160",0.626016237696243,4.98236974613586,4.53805102058263,0.0374694520075419,0.113100726331461,"LK433_RS03160","LK433_RS03160"
"LK433_RS03495",-0.494542046671677,5.83046284501682,4.53936961470169,0.0374428028017797,0.113100726331461,"LK433_RS03495","LK433_RS03495"
"LK433_RS10485",-0.40430608614737,6.12551654642947,4.54004140973284,0.0374292334653972,0.113100726331461,"LK433_RS10485","LK433_RS10485"
"LK433_RS04370",0.248186549779573,7.87237349225409,4.5232682094205,0.0377696204827157,0.113769639850518,"LK433_RS04370","LK433_RS04370"
"LK433_RS07225",-0.341573366904821,6.57403930620673,4.52310272589493,0.0377729952978673,0.113769639850518,"LK433_RS07225","LK433_RS07225"
"LK433_RS02060",1.34260836413577,1.7239342287008,4.49920957664061,0.0382636927212079,0.11510670592086,"LK433_RS02060","LK433_RS02060"
"LK433_RS13745",0.165284568590917,10.3147890211185,4.49746359934569,0.0382998186067248,0.11510670592086,"LK433_RS13745","LK433_RS13745"
"LK433_RS06615",0.242310078813797,7.90563967091651,4.49003518786748,0.0384539309173243,0.115297356627532,"LK433_RS06615","LK433_RS06615"
"LK433_RS07925",-0.516836195140392,4.88635969546546,4.48641258401603,0.038529329114278,0.115297356627532,"LK433_RS07925","LK433_RS07925"
"LK433_RS10435",-0.395759633966031,6.01069219151649,4.48969330997665,0.0384610397070948,0.115297356627532,"LK433_RS10435","LK433_RS10435"
"LK433_RS11555",0.551762364276696,5.79149232469682,4.50371109366103,0.038501393081826,0.115297356627532,"LK433_RS11555","LK433_RS11555"
"LK433_RS05990",0.249552865279963,7.73072114960099,4.47584767528401,0.0387501312402922,0.115833277130561,"LK433_RS05990","LK433_RS05990"
"LK433_RS10780",0.236911395384996,9.03235067021508,4.47132138992184,0.0391777771949131,0.116985685236854,"LK433_RS10780","LK433_RS10780"
"LK433_RS09940",0.207965898866388,8.8095951820676,4.4528859387251,0.0392347427461564,0.117029946945302,"LK433_RS09940","LK433_RS09940"
"LK433_RS03905",0.465479224562242,5.36786632471959,4.44681826198757,0.0393638914652871,0.117289191629938,"LK433_RS03905","LK433_RS03905"
"LK433_RS12675",0.177377894736464,9.28228831029286,4.43629189172873,0.0395890315871257,0.117833591337029,"LK433_RS12675","LK433_RS12675"
"LK433_RS10700",0.340919510943756,6.54566566856709,4.42708662221908,0.0397870548324343,0.118296200502859,"LK433_RS10700","LK433_RS10700"
"LK433_RS00685",-0.32106226680479,7.18168112106131,4.40764348855039,0.0402088370677575,0.118912656546377,"LK433_RS00685","LK433_RS00685"
"LK433_RS01670",0.580329319537074,5.01854470800181,4.40602951609212,0.0402440654913911,0.118912656546377,"LK433_RS01670","LK433_RS01670"
"LK433_RS02650",-0.537773434246221,4.84792289263726,4.40944372122976,0.0401695823845762,0.118912656546377,"LK433_RS02650","LK433_RS02650"
"LK433_RS03515",0.396946027038182,5.97146754244113,4.41294280280091,0.0400934020252404,0.118912656546377,"LK433_RS03515","LK433_RS03515"
"LK433_RS06080",-0.226389310989766,7.79517223183225,4.40569764860507,0.0402513133430301,0.118912656546377,"LK433_RS06080","LK433_RS06080"
"LK433_RS06415",-0.226524049858091,8.61960545164858,4.40763007522885,0.0402091297051543,0.118912656546377,"LK433_RS06415","LK433_RS06415"
"LK433_RS11860",0.289655812956115,7.29469057723942,4.40269837161477,0.0403168802933081,0.11897978381989,"LK433_RS11860","LK433_RS11860"
"LK433_RS07380",-0.291318539735726,6.8853350476433,4.3987641937955,0.0404030599145708,0.119107534376606,"LK433_RS07380","LK433_RS07380"
"LK433_RS07905",-0.218379537289042,8.08769340724853,4.38239671491423,0.0407637366204381,0.120043368605468,"LK433_RS07905","LK433_RS07905"
"LK433_RS07770",-0.40435827449085,6.31064500059324,4.38006171414748,0.0408154738673696,0.120068401408565,"LK433_RS07770","LK433_RS07770"
"LK433_RS04065",0.576081198099065,4.91008449468699,4.37086095624423,0.0410200288952719,0.12054245528272,"LK433_RS04065","LK433_RS04065"
"LK433_RS12965",0.580687252489194,5.09583258841393,4.33669619625329,0.0417893395893837,0.122673357335855,"LK433_RS12965","LK433_RS12965"
"LK433_RS12800",-0.319109953608851,6.97806117033511,4.33362484856209,0.0418592590141011,0.122748851406715,"LK433_RS12800","LK433_RS12800"
"LK433_RS13560",0.47689703002798,5.65640209860399,4.32665856578259,0.0420183159009935,0.123085298794366,"LK433_RS13560","LK433_RS13560"
"LK433_RS03215",-0.20411663454492,8.32535558702612,4.32185343162286,0.0421284092104453,0.123147991976218,"LK433_RS03215","LK433_RS03215"
